ticket_id,channel,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20250511-08503,Call Center,Makueni,Home,Consumer,Prepaid,Mobile Money,Mobile Money,Charges dispute,Complaint,SW,"Hi KifaruTel, Charges dispute on my Mobile Money. Transaction ref: M891942. imepotea ??",Negative,-0.420,Medium,Escalated,13,68.08,MobileMoney,AG-38398,Raised reversal ticket,,,Medium
KECS-20240107-08504,Twitter/X,Nairobi,Westlands,SME,Home Fiber,VAS/Subscriptions,VAS/Subscriptions,Stop SMS/USSD subscription,Suggestion,SW,Suggestion: improve VAS/Subscriptions experience. Stop SMS/USSD subscription. sasa hivi,Neutral,-0.334,Medium,Escalated,9,25.04,Billing,AG-23979,Escalated to content partner,,,Low
KECS-20251020-08505,Call Center,Meru,Meru Town,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M644728.",Negative,-0.327,Medium,Resolved,39,7.23,MobileMoney,AG-65532,Advised PIN reset,2,-30,Low
KECS-20250701-08506,Twitter/X,Murang'a,Home,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Inquiry,EN,Kindly advise about Mobile Money: Transaction failed / delayed. Transaction ref: M153000.,Negative,-0.492,High,Pending,37,16.87,MobileMoney,AG-25185,Escalated to payments team,,,High
KECS-20250213-08507,Twitter/X,Tharaka-Nithi,Home,Consumer,Postpaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,EN,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 5486** (masked).",Negative,-0.636,Medium,Escalated,6,52.25,Tech-Network,AG-50549,Logged complaint for follow-up,,,Medium
KECS-20250201-08508,Call Center,Nairobi,Kasarani,Consumer,Postpaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Inquiry,SW,Nahitaji kujua about Data Bundles: Coverage/4G/5G unavailable. Bundle: YouTube Pack (KES 50). nisaidie,Negative,-0.724,Low,Resolved,5,9.33,Tech-Network,AG-59804,Advised app update and cache clear,2,3,Medium
KECS-20240417-08509,Call Center,Kiambu,Kiambu Town,Consumer,Pocket WiFi,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,EN,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: Weekly 5GB (KES 200).",Negative,-0.846,Low,Resolved,46,13.44,Tech-Network,AG-26451,Advised app update and cache clear,3,-66,Medium
KECS-20240824-08510,SMS/USSD,Kajiado,Kajiado Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Complaint,SHENG,"Hi KifaruTel, Unwanted promo SMS on my Voice & SMS. My number: 5368** (masked). msee ????",Negative,-0.257,High,Resolved,10,21.18,Tech-Network,AG-15928,Logged complaint for follow-up,4,-20,Medium
KECS-20241212-08511,WhatsApp,Nakuru,Nakuru Town,Consumer,eSIM,Voice & SMS,Voice & SMS,Unwanted promo SMS,Complaint,SHENG,"Hi KifaruTel, Unwanted promo SMS on my Voice & SMS. My number: 8382** (masked). nimechoka ??",Neutral,-0.260,Medium,Resolved,24,17.08,Tech-Network,AG-95353,Explained charges and plan details,3,-49,Low
KECS-20250625-08512,SMS/USSD,Nairobi,Westlands,Consumer,Pocket WiFi,Account/App,Account/App,App login/OTP issue,Request Refund/Reversal,EN,Naomba reversal/refund. Account/App: App login/OTP issue. Amount KES 20. My number: 3121** (masked). ??,Negative,-0.554,Low,Pending,20,12.37,Care-General,AG-16848,Reset account credentials,,,Medium
KECS-20250327-08513,Call Center,Nakuru,Gilgil,Enterprise,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,EN,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 3360** (masked). ??",Negative,-0.999,High,Escalated,9,75.54,Care-General,AG-16533,Guided SIM replacement process,,,High
KECS-20251111-08514,WhatsApp,Makueni,Home,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,SW,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Weekly 5GB (KES 200). sasa hivi",Negative,-0.237,Low,Resolved,10,20.29,Tech-Network,AG-00507,Ran network diagnostics; suggested 4G/5G settings,3,-28,Medium
KECS-20241108-08515,Web Portal,Kisii,Stage,Consumer,Postpaid,Device Financing,Device Financing,Upgrade eligibility,Complaint,EN,"Hi KifaruTel, Upgrade eligibility on my Device Financing.",Negative,-0.873,Medium,Resolved,12,20.74,Billing,AG-62635,Reset account credentials,2,-53,Medium
KECS-20250624-08516,Facebook,Kajiado,Kajiado Town,SME,Home 4G Router,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,EN,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 1751** (masked). ??",Negative,-0.690,High,Escalated,20,101.39,Care-General,AG-29694,Verified KYC documents; updated profile,,,Medium
KECS-20250105-08517,WhatsApp,Kakamega,Kakamega Town,Consumer,Postpaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,EN,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Kakamega Town, Kakamega. ??",Negative,-0.761,High,Resolved,19,33.37,Tech-Fiber,AG-12097,Remote line test; reset ONT/router,1,-26,Medium
KECS-20240128-08518,Twitter/X,Kakamega,Mumias,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Transaction failed / delayed. Amount KES 100. Transaction ref: M636797. ??,Neutral,-0.617,Medium,Resolved,12,18.62,MobileMoney,AG-49666,Advised PIN reset,3,-57,Low
KECS-20250612-08519,Twitter/X,Kisumu,Kisumu CBD,Consumer,Pocket WiFi,Mobile Money,Mobile Money,Charges dispute,Inquiry,SW,Need clarification about Mobile Money: Charges dispute. Transaction ref: M879187. hii ni noma,Negative,-0.896,High,Resolved,4,9.59,MobileMoney,AG-19514,Blocked suspicious account and guided reporting,3,,Medium
KECS-20250725-08520,SMS/USSD,Meru,Nkubu,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Report Fraud,SW,Please help! Fraud/scam on my line. Data Bundles: Data depleted too fast. Amount KES 20. Bundle: Daily 200MB (KES 20). imekataa,Negative,-0.773,High,Pending,24,37.15,Tech-Network,AG-09117,Refreshed data balance; advised restart phone,,,High
KECS-20251120-08521,Call Center,Mandera,Home,Consumer,Prepaid,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Request Refund/Reversal,EN,Naomba reversal/refund. SIM & Registration: SIM not registered / SIM swap. Amount KES 50. My number: 4478** (masked). ...,Neutral,0.058,Medium,Resolved,22,11.68,Care-General,AG-74260,Guided PUK unlock,4,,Low
KECS-20250328-08522,SMS/USSD,Kiambu,Ruiru,Consumer,Postpaid,Mobile Money,Mobile Money,Agent/float issue,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Agent/float issue. Amount KES 300. Transaction ref: M930509.,Neutral,-0.569,Medium,Resolved,43,5.46,MobileMoney,AG-97293,Checked transaction status; advised retry,3,-20,Low
KECS-20240312-08523,Mobile App Chat,Kisii,Town,Consumer,Prepaid,Home Internet,Home Internet,Relocation request,Complaint,SHENG,"Hi KifaruTel, Relocation request on my Home Internet. Location: Town, Kisii. hii vitu",Negative,-0.412,High,Resolved,7,15.50,Tech-Fiber,AG-61057,Remote line test; reset ONT/router,1,-27,Medium
KECS-20240102-08524,Call Center,Embu,Stage,SME,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Inquiry,SW,Nauliza tu about Data Bundles: Data depleted too fast. Bundle: TikTok Pack (KES 50). hii ni noma,Negative,-0.486,Low,Resolved,33,39.64,Tech-Network,AG-56518,Ran network diagnostics; suggested 4G/5G settings,3,,Low
KECS-20240407-08525,Call Center,Uasin Gishu,Turbo,Consumer,Postpaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: YouTube Pack (KES 50). ??",Neutral,0.141,Medium,Resolved,5,51.24,Tech-Network,AG-45241,Logged coverage complaint for optimization,4,-5,Low
KECS-20240520-08526,Mobile App Chat,Kilifi,Market,SME,Prepaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,SW,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 6520** (masked). imekataa",Negative,-0.565,High,Resolved,8,4.78,Tech-Network,AG-49006,Escalated to technical team,3,5,Medium
KECS-20250816-08527,Facebook,Nairobi,Kasarani,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Inquiry,EN,Need clarification about Mobile Money: Fraud / scam report. Transaction ref: M375070.,Negative,-0.527,High,Resolved,22,24.76,MobileMoney,AG-56731,Checked transaction status; advised retry,2,,Medium
KECS-20240504-08528,Call Center,Wajir,Market,Consumer,Home Fiber,Home Internet,Home Internet,Slow speeds,Complaint,SHENG,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Market, Wajir. si fair ??",Negative,-0.619,Low,Resolved,11,7.52,Tech-Fiber,AG-42949,Raised outage incident; provided ETA,4,-21,Low
KECS-20250713-08529,WhatsApp,Samburu,Home,SME,Postpaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,SW,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 0541** (masked). tafadhali ????",Negative,-0.627,Low,Resolved,18,11.72,Care-General,AG-88692,Verified KYC documents; updated profile,3,-58,Medium
KECS-20250814-08530,WhatsApp,Embu,Stage,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,EN,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Stage, Embu.",Negative,-0.756,High,Pending,7,62.94,Tech-Fiber,AG-82319,Scheduled technician visit,,,Low
KECS-20250705-08531,Facebook,Machakos,Athi River,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Inquiry,EN,"Nauliza tu about Home Internet: Fiber down / no internet. Location: Athi River, Machakos.",Negative,-0.492,High,Escalated,10,70.95,Tech-Fiber,AG-92616,Remote line test; reset ONT/router,,,Medium
KECS-20250705-08532,SMS/USSD,Kisii,Town,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M726928.",Negative,-0.348,High,Resolved,19,30.56,MobileMoney,AG-30170,Raised reversal ticket,3,,Medium
KECS-20250826-08533,Mobile App Chat,Trans Nzoia,Stage,Consumer,Prepaid,SIM & Registration,SIM & Registration,Number portability,Report Fraud,SW,Please help! Fraud/scam on my line. SIM & Registration: Number portability. Amount KES 50. My number: 3645** (masked). kwani mbona,Neutral,-0.280,Low,Resolved,13,18.00,Care-General,AG-55844,Guided SIM replacement process,3,34,Low
KECS-20250601-08534,Retail Shop,Nairobi,Kilimani,Consumer,Postpaid,Data Bundles,Data Bundles,Night bundle / validity confusion,Complaint,EN,"Hi KifaruTel, Night bundle / validity confusion on my Data Bundles. Bundle: Daily 200MB (KES 20).",Negative,-0.644,Medium,Resolved,14,12.58,Tech-Network,AG-34910,Logged coverage complaint for optimization,2,-62,Medium
KECS-20251102-08535,WhatsApp,Nairobi,Karen,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 8024** (masked).",Neutral,-0.014,Medium,Resolved,12,11.99,Tech-Network,AG-99253,Provided troubleshooting steps,3,13,Low
KECS-20250119-08536,SMS/USSD,Bungoma,Town,SME,Home Fiber,Mobile Money,Mobile Money,Fraud / scam report,Complaint,SW,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M572344. sasa hivi ??",Negative,-0.533,Medium,Resolved,11,11.28,MobileMoney,AG-01068,Escalated to payments team,1,-40,Low
KECS-20250223-08537,Retail Shop,Laikipia,Market,SME,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Inquiry,EN,How do I about Mobile Money: Wrong recipient / reversal request. Transaction ref: M967008.,Neutral,0.088,Low,Resolved,31,8.23,MobileMoney,AG-35786,Raised reversal ticket,4,,Low
KECS-20251101-08538,Email,Busia,Home,SME,Prepaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Complaint,SW,"Hi KifaruTel, SMS delayed / not delivered on my Voice & SMS. My number: 7330** (masked). hii ni noma ??",Negative,-0.636,Medium,Resolved,14,6.16,Tech-Network,AG-13283,Reset account credentials,2,-58,Medium
KECS-20250519-08539,WhatsApp,Nairobi,Kilimani,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M642195. ??",Negative,-0.676,High,Escalated,9,72.37,MobileMoney,AG-84748,Raised reversal ticket,,,High
KECS-20251123-08540,Call Center,Laikipia,Market,Consumer,Home 4G Router,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Complaint,SW,"Hi KifaruTel, SMS delayed / not delivered on my Voice & SMS. My number: 8508** (masked). mtanirefund? ??",Negative,-0.639,Medium,Pending,15,27.53,Tech-Network,AG-65093,Provided troubleshooting steps,,,Medium
KECS-20241113-08541,WhatsApp,Nairobi,Karen,Consumer,eSIM,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,SW,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 1880** (masked). hii ni noma",Neutral,0.005,High,Escalated,11,76.68,Care-General,AG-37126,Assisted eSIM activation,,,Low
KECS-20241211-08542,SMS/USSD,Bomet,Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Complaint,SHENG,"Hi KifaruTel, Unwanted promo SMS on my Voice & SMS. My number: 5439** (masked). mbona sasa !!!",Negative,-0.112,Low,Resolved,12,7.61,Tech-Network,AG-82147,Escalated to technical team,1,-36,Low
KECS-20240114-08543,Mobile App Chat,Nandi,Home,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Daily 200MB (KES 20).",Neutral,-0.119,Medium,Resolved,11,15.01,Tech-Network,AG-62111,Logged coverage complaint for optimization,3,,Low
KECS-20251008-08544,WhatsApp,Meru,Meru Town,SME,Postpaid,SIM & Registration,SIM & Registration,Number portability,Request Refund/Reversal,EN,Naomba reversal/refund. SIM & Registration: Number portability. Amount KES 2000. My number: 0133** (masked).,Negative,-1.000,Low,Escalated,28,29.25,Care-General,AG-66859,Performed line refresh,,,Medium
KECS-20250715-08545,Call Center,Narok,Town,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,SW,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Monthly 10GB (KES 1000). hii ni noma",Negative,-0.679,Low,Resolved,7,7.84,Tech-Network,AG-61190,Refreshed data balance; advised restart phone,3,-12,Low
KECS-20240507-08546,WhatsApp,Nyandarua,Market,Consumer,Pocket WiFi,Data Bundles,Data Bundles,Bundle not activated,Complaint,SW,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: YouTube Pack (KES 50). niko area ya",Negative,-0.460,Low,Pending,22,3.28,Tech-Network,AG-92268,Ran network diagnostics; suggested 4G/5G settings,,,Low
KECS-20251024-08547,Call Center,Nairobi,Karen,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,SW,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Social Bundle (KES 100). imekataa ??",Neutral,-0.026,Low,Resolved,22,3.87,Tech-Network,AG-17748,Refreshed data balance; advised restart phone,5,,Low
KECS-20251026-08548,Email,Kiambu,Thika,Consumer,Prepaid,Account/App,Account/App,Balance discrepancy,Complaint,EN,"Hi KifaruTel, Balance discrepancy on my Account/App. My number: 1455** (masked).",Neutral,0.503,High,Resolved,45,38.98,Care-General,AG-09662,Escalated to technical team,3,15,Low
KECS-20250919-08549,SMS/USSD,Mombasa,Likoni,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Daily 1GB (KES 50).",Negative,-0.946,Medium,Resolved,13,8.19,Tech-Network,AG-31669,Ran network diagnostics; suggested 4G/5G settings,2,-47,Low
KECS-20240217-08550,Twitter/X,Tana River,Stage,SME,Home 4G Router,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,SW,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M346814. sasa hivi ??",Negative,-0.592,Medium,Resolved,37,8.19,MobileMoney,AG-53954,Advised PIN reset,2,,Medium
KECS-20250429-08551,Mobile App Chat,Nakuru,Gilgil,Consumer,Home Fiber,Mobile Money,Mobile Money,Charges dispute,Complaint,SW,"Hi KifaruTel, Charges dispute on my Mobile Money. Transaction ref: M592870. hii ni noma ...",Negative,-0.742,Medium,Resolved,13,21.77,MobileMoney,AG-39320,Escalated to payments team,3,,Low
KECS-20240129-08552,Facebook,Kiambu,Githurai,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. ??",Negative,-0.503,Low,Resolved,28,2.73,Billing,AG-56483,Stopped subscription; refunded charges,1,-60,Low
KECS-20241002-08553,SMS/USSD,Kitui,Stage,Consumer,Prepaid,Roaming & International,Roaming & International,Data roaming settings,Complaint,SHENG,"Hi KifaruTel, Data roaming settings on my Roaming & International. My number: 2978** (masked). mbona sasa",Neutral,0.140,Low,Resolved,10,9.36,Care-General,AG-69631,Provided troubleshooting steps,4,-63,Low
KECS-20240930-08554,Email,Nyamira,Town,Consumer,Prepaid,SIM & Registration,SIM & Registration,eSIM setup,Inquiry,EN,Kindly advise about SIM & Registration: eSIM setup. My number: 7406** (masked).,Neutral,-0.222,Low,Resolved,41,12.04,Care-General,AG-11792,Guided PUK unlock,3,,Low
KECS-20250329-08555,WhatsApp,Kiambu,Kiambu Town,SME,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Praise,EN,"Thanks team KifaruTel customer care. Home Internet issue ilirekebishwa. Location: Kiambu Town, Kiambu.",Positive,0.464,Medium,Pending,2,56.56,Tech-Fiber,AG-80668,Applied service credit after downtime,,,Low
KECS-20250924-08556,SMS/USSD,Nairobi,Karen,SME,Home Fiber,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,EN,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M676450.",Negative,-0.641,Low,Resolved,68,6.46,MobileMoney,AG-04089,Escalated to payments team,2,-8,Medium
KECS-20250915-08557,Retail Shop,Kilifi,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,SW,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M725709. mtanirefund?",Negative,-0.289,High,Resolved,29,24.57,MobileMoney,AG-88556,Advised PIN reset,2,,Medium
KECS-20250504-08558,Retail Shop,Nairobi,CBD,Consumer,Pocket WiFi,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Inquiry,SW,Nauliza tu about Voice & SMS: SMS delayed / not delivered. My number: 4163** (masked). sasa hivi,Neutral,-0.211,Medium,Escalated,17,30.70,Tech-Network,AG-79954,Escalated to technical team,,,Low
KECS-20250303-08559,WhatsApp,Nairobi,Kasarani,Consumer,Home Fiber,Home Internet,Home Internet,Billing / plan upgrade,Complaint,SW,"Hi KifaruTel, Billing / plan upgrade on my Home Internet. Location: Kasarani, Nairobi. sasa hivi",Negative,-0.346,Low,Resolved,9,15.55,Tech-Fiber,AG-29122,Scheduled technician visit,2,,Medium
