ticket_id,created_at,channel,customer_id,msisdn_masked,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20240617-08997,2024-06-17 08:28:10,Mobile App Chat,CUST-3107299,2547490****10,Kiambu,Juja,Consumer,Postpaid,Voice & SMS,Voice & SMS,Shortcode/USSD not working,Complaint,EN,"Hi KifaruTel, Shortcode/USSD not working on my Voice & SMS. My number: 0076** (masked). ????",Negative,-0.495,Medium,Resolved,4,36.09,Tech-Network,AG-72680,Explained charges and plan details,3,-52,Low
KECS-20250426-08998,2025-04-26 18:57:11,WhatsApp,CUST-8836803,2547380****66,Kiambu,Ruiru,Enterprise,Home 4G Router,Voice & SMS,Voice & SMS,Unwanted promo SMS,Request Refund/Reversal,SW,Naomba reversal/refund. Voice & SMS: Unwanted promo SMS. Amount KES 2000. My number: 7909** (masked). kwani mbona,Negative,-0.832,Medium,Escalated,16,10.18,Tech-Network,AG-43210,Provided troubleshooting steps,,,Medium
KECS-20251116-08999,2025-11-16 20:32:09,Mobile App Chat,CUST-1539756,2547868****49,Turkana,Town,Enterprise,Prepaid,Account/App,Account/App,Profile update error,Inquiry,SW,Kindly advise about Account/App: Profile update error. My number: 7052** (masked). mko wapi,Negative,-0.642,Medium,Resolved,7,11.27,Care-General,AG-61443,Reset account credentials,2,-59,Low
KECS-20240418-09000,2024-04-18 06:52:16,Call Center,CUST-7609464,2547609****56,Nyamira,Town,Consumer,Postpaid,Data Bundles,Data Bundles,Night bundle / validity confusion,Complaint,EN,"Hi KifaruTel, Night bundle / validity confusion on my Data Bundles. Bundle: Monthly 10GB (KES 1000).",Negative,-0.275,Medium,Resolved,19,4.78,Tech-Network,AG-26820,Advised app update and cache clear,1,-9,Medium
KECS-20251020-09001,2025-10-20 07:08:56,Call Center,CUST-1877023,2547371****00,Kilifi,Market,SME,Prepaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,EN,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 0073** (masked).",Negative,-0.437,Medium,Resolved,5,21.96,Tech-Network,AG-17407,Provided troubleshooting steps,2,,Medium
KECS-20250406-09002,2025-04-06 13:48:51,Call Center,CUST-1772722,2547578****89,Tana River,Home,Consumer,Home Fiber,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Inquiry,SW,Kindly advise about SIM & Registration: SIM not registered / SIM swap. My number: 9701** (masked). imepotea,Negative,-1.000,Low,Pending,9,10.08,Care-General,AG-32359,Assisted eSIM activation,,,Low
KECS-20250428-09003,2025-04-28 02:35:10,Twitter/X,CUST-3266744,2547542****30,Taita Taveta,Home,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Data depleted too fast. Amount KES 100. Bundle: Social Bundle (KES 100).,Negative,-0.639,Medium,Resolved,10,7.89,Tech-Network,AG-49240,Advised app update and cache clear,2,-51,Low
KECS-20250317-09004,2025-03-17 13:05:57,Mobile App Chat,CUST-1872790,2547231****25,Baringo,Town,SME,Pocket WiFi,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,SW,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Daily 200MB (KES 20). niko area ya ??",Neutral,-0.080,High,Resolved,11,30.47,Tech-Network,AG-28378,Refreshed data balance; advised restart phone,5,35,Low
KECS-20240313-09005,2024-03-13 03:27:50,WhatsApp,CUST-1056445,2547277****19,Nyamira,Home,Consumer,Home Fiber,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M890760.",Negative,-0.360,Low,Escalated,9,8.05,MobileMoney,AG-70957,Blocked suspicious account and guided reporting,,,Medium
KECS-20240823-09006,2024-08-23 05:39:16,Mobile App Chat,CUST-9985050,2547569****31,Narok,Market,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,EN,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M170049. ??",Negative,-0.474,Low,Resolved,12,12.32,MobileMoney,AG-34587,Advised PIN reset,1,-16,Low
KECS-20240309-09007,2024-03-09 18:06:56,SMS/USSD,CUST-3375546,2547074****33,Kiambu,Kiambu Town,SME,Postpaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M808528.",Neutral,0.006,Medium,Resolved,16,10.42,MobileMoney,AG-14230,Raised reversal ticket,4,,Low
KECS-20250421-09008,2025-04-21 14:50:04,Twitter/X,CUST-7331090,2547826****27,Kericho,Town,SME,Prepaid,Home Internet,Home Internet,Installation delay,Inquiry,SHENG,"How do I about Home Internet: Installation delay. Location: Town, Kericho. hii vitu",Negative,-0.480,Medium,Resolved,17,17.13,Tech-Fiber,AG-50292,Advised plan upgrade/relocation process,3,,Medium
KECS-20241230-09009,2024-12-30 07:56:49,Call Center,CUST-9228161,2547384****77,Narok,Market,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,EN,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M568101. ??...",Neutral,0.235,Medium,Resolved,22,47.84,MobileMoney,AG-52108,Raised reversal ticket,3,,Low
KECS-20250922-09010,2025-09-22 10:57:04,SMS/USSD,CUST-1789009,2547721****90,Machakos,Machakos Town,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SW,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. imekwama ????",Negative,-0.329,Low,Resolved,23,3.43,Billing,AG-87825,Stopped subscription; educated on opt-in,2,-21,Low
KECS-20250808-09011,2025-08-08 14:48:08,Twitter/X,CUST-5428589,2547428****89,Kiambu,Juja,SME,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,SHENG,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 4026** (masked). si fair ??",Negative,-0.491,Medium,Resolved,12,7.89,Care-General,AG-44676,Guided PUK unlock,2,-61,Medium
KECS-20240803-09012,2024-08-03 09:20:36,Facebook,CUST-3305825,2547440****11,Vihiga,Stage,SME,Prepaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Complaint,SW,"Hi KifaruTel, SMS delayed / not delivered on my Voice & SMS. My number: 3568** (masked). mtanirefund?",Negative,-1.000,Medium,Resolved,5,10.31,Tech-Network,AG-11432,Escalated to technical team,2,,Medium
KECS-20240105-09013,2024-01-05 16:51:34,WhatsApp,CUST-5063590,2547450****48,Samburu,Home,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Inquiry,SW,Nahitaji kujua about Voice & SMS: Call drops / poor quality. My number: 0675** (masked). imekataa,Negative,-0.506,Low,Pending,5,4.32,Tech-Network,AG-29477,Explained charges and plan details,,,Medium
KECS-20241011-09014,2024-10-11 14:58:35,Twitter/X,CUST-7462519,2547427****87,Turkana,Market,SME,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Inquiry,SW,"How do I about Home Internet: Fiber down / no internet. Location: Market, Turkana. sasa hivi ...",Negative,-0.766,Medium,Escalated,22,60.02,Tech-Fiber,AG-30249,Remote line test; reset ONT/router,,,Medium
KECS-20240513-09015,2024-05-13 03:26:56,SMS/USSD,CUST-5228568,2547486****89,Bomet,Market,Consumer,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Inquiry,SW,How do I about SIM & Registration: Line blocked / SIM not working. My number: 9778** (masked). niko area ya,Negative,-0.492,Medium,Resolved,17,17.32,Care-General,AG-13150,Verified KYC documents; updated profile,1,,Medium
KECS-20251222-09016,2025-12-22 11:10:55,WhatsApp,CUST-8271603,2547502****54,Nyamira,Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 6805** (masked). ??",Negative,-0.634,High,Pending,11,98.34,Tech-Network,AG-66116,Provided troubleshooting steps,,,Low
KECS-20240623-09017,2024-06-23 21:50:53,Email,CUST-7463321,2547307****69,Mombasa,Changamwe,SME,Home Fiber,Mobile Money,Mobile Money,Fraud / scam report,Complaint,SW,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M625894. imekwama ????...",Neutral,0.173,Medium,Resolved,13,7.91,MobileMoney,AG-18812,Blocked suspicious account and guided reporting,3,-50,Low
KECS-20240815-09018,2024-08-15 17:27:09,Call Center,CUST-4972553,2547164****32,Kakamega,Kakamega Town,Consumer,Postpaid,Mobile Money,Mobile Money,Transaction failed / delayed,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Transaction failed / delayed. Amount KES 300. Transaction ref: M992284.,Negative,-0.701,High,Resolved,11,34.01,MobileMoney,AG-80043,Advised PIN reset,3,-32,Low
KECS-20241109-09019,2024-11-09 21:25:14,Email,CUST-7608523,2547069****06,Nairobi,Roysambu,SME,Home 4G Router,Home Internet,Home Internet,Slow speeds,Complaint,SW,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Roysambu, Nairobi. mtanirefund? ??",Negative,-1.000,Low,Resolved,10,4.84,Tech-Fiber,AG-38216,Remote line test; reset ONT/router,3,-16,Medium
KECS-20240416-09020,2024-04-16 18:32:15,Retail Shop,CUST-9741274,2547139****03,Machakos,Machakos Town,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Content service charges,Praise,SW,Mlinisaidia haraka KifaruTel customer care. VAS/Subscriptions issue ilirekebishwa. imepotea ??...,Positive,0.605,Medium,Resolved,91,40.17,Billing,AG-86036,Blocked premium SMS on line,5,,Low
KECS-20250806-09021,2025-08-06 20:31:29,Call Center,CUST-4047857,2547580****86,Nyeri,Market,Consumer,Prepaid,Home Internet,Home Internet,Billing / plan upgrade,Inquiry,SHENG,"How do I about Home Internet: Billing / plan upgrade. Location: Market, Nyeri. hii vitu",Negative,-0.496,Medium,Pending,16,26.45,Tech-Fiber,AG-11946,Remote line test; reset ONT/router,,,Medium
KECS-20251114-09022,2025-11-14 20:28:51,Retail Shop,CUST-1030103,2547445****34,Nakuru,Nakuru Town,Consumer,Prepaid,Account/App,Account/App,Self-service menu confusion,Complaint,SHENG,"Hi KifaruTel, Self-service menu confusion on my Account/App. My number: 7031** (masked). maze ...",Negative,-1.000,Low,Resolved,11,6.32,Care-General,AG-25105,Logged complaint for follow-up,2,,Medium
KECS-20250729-09023,2025-07-29 03:04:33,SMS/USSD,CUST-6348149,2547385****66,Lamu,Market,Consumer,Pocket WiFi,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Request Refund/Reversal,EN,Naomba reversal/refund. Voice & SMS: SMS delayed / not delivered. Amount KES 5000. My number: 3255** (masked).,Negative,-0.677,Low,Pending,26,2.54,Tech-Network,AG-93726,Reset account credentials,,,Low
KECS-20240603-09024,2024-06-03 20:45:20,Call Center,CUST-5811006,2547796****19,Nyamira,Town,Consumer,Postpaid,Device Financing,Device Financing,Device locked,Complaint,EN,"Hi KifaruTel, Device locked on my Device Financing.",Negative,-0.539,Medium,Resolved,12,11.81,Billing,AG-99858,Explained charges and plan details,3,,Medium
KECS-20250315-09025,2025-03-15 10:53:24,SMS/USSD,CUST-7791457,2547848****81,Nairobi,CBD,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Inquiry,EN,"How do I about Home Internet: Fiber down / no internet. Location: CBD, Nairobi. ??",Negative,-0.880,High,Resolved,19,29.94,Tech-Fiber,AG-82909,Raised outage incident; provided ETA,1,,Medium
KECS-20250903-09026,2025-09-03 16:42:02,SMS/USSD,CUST-6211143,2547575****14,Uasin Gishu,Moiben,Enterprise,Prepaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,SHENG,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 9131** (masked). si poa",Negative,-1.000,Medium,Resolved,11,12.87,Tech-Network,AG-89486,Explained charges and plan details,2,-36,Low
KECS-20250305-09027,2025-03-05 20:47:49,Retail Shop,CUST-0936097,2547908****58,Kisumu,Kisumu CBD,Consumer,Postpaid,Roaming & International,Roaming & International,International call issues,Complaint,EN,"Hi KifaruTel, International call issues on my Roaming & International. My number: 1463** (masked).",Negative,-0.795,Low,Resolved,10,8.13,Care-General,AG-99287,Explained charges and plan details,2,-16,Medium
KECS-20250830-09028,2025-08-30 08:04:43,Retail Shop,CUST-8520775,2547304****31,Kiambu,Ruiru,Consumer,Home 4G Router,Data Bundles,Data Bundles,Data depleted too fast,Complaint,SW,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: TikTok Pack (KES 50). hii ni noma",Negative,-0.814,Low,Resolved,6,1.19,Tech-Network,AG-81943,Ran network diagnostics; suggested 4G/5G settings,2,,Low
KECS-20240523-09029,2024-05-23 00:11:17,Call Center,CUST-7077030,2547811****18,Elgeyo-Marakwet,Town,Consumer,Home Fiber,Device Financing,Device Financing,Warranty/repair,Complaint,EN,"Hi KifaruTel, Warranty/repair on my Device Financing.",Negative,-0.622,Low,Resolved,10,4.97,Billing,AG-90204,Logged complaint for follow-up,1,,Medium
KECS-20240708-09030,2024-07-08 16:05:15,Twitter/X,CUST-5594055,2547784****54,Mombasa,Nyali,SME,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions.",Negative,-1.000,Low,Resolved,27,6.30,Billing,AG-34262,Stopped subscription; educated on opt-in,2,-81,Medium
KECS-20240721-09031,2024-07-21 03:08:59,Call Center,CUST-4542916,2547943****75,Taita Taveta,Market,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SW,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. nisaidie ????",Negative,-0.863,Medium,Pending,12,24.65,Billing,AG-61754,Escalated to content partner,,,Low
KECS-20250402-09032,2025-04-02 17:29:14,SMS/USSD,CUST-1622527,2547461****53,Nairobi,CBD,Consumer,Postpaid,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M485150. ????",Negative,-0.686,Medium,Resolved,50,9.00,MobileMoney,AG-51936,Blocked suspicious account and guided reporting,3,-28,Medium
KECS-20240919-09033,2024-09-19 22:21:33,WhatsApp,CUST-6976710,2547724****65,Machakos,Mlolongo,Consumer,Prepaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,EN,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 8791** (masked).",Negative,-0.626,High,Resolved,21,15.85,Tech-Network,AG-77202,Escalated to technical team,2,,Medium
KECS-20240906-09034,2024-09-06 14:29:11,SMS/USSD,CUST-8718129,2547921****25,Mombasa,Likoni,Consumer,Home Fiber,Data Bundles,Data Bundles,Billing for data,Praise,SHENG,Big up KifaruTel customer care. Data Bundles issue ilirekebishwa. Bundle: Monthly 10GB (KES 1000). msee ??,Positive,0.430,Medium,Resolved,38,17.03,Tech-Network,AG-15012,Refreshed data balance; advised restart phone,5,60,Low
KECS-20240731-09035,2024-07-31 19:15:12,Email,CUST-8017818,2547505****21,Kisumu,Kondele,SME,Prepaid,Roaming & International,Roaming & International,International call issues,Complaint,EN,"Hi KifaruTel, International call issues on my Roaming & International. My number: 9746** (masked). ??",Negative,-0.407,Medium,Resolved,14,26.87,Care-General,AG-90704,Explained charges and plan details,2,-35,Medium
KECS-20240319-09036,2024-03-19 00:27:54,SMS/USSD,CUST-8035335,2547219****65,Kiambu,Ruiru,Consumer,Postpaid,Roaming & International,Roaming & International,International call issues,Complaint,EN,"Hi KifaruTel, International call issues on my Roaming & International. My number: 2458** (masked).",Negative,-0.490,High,Pending,89,65.33,Care-General,AG-10652,Explained charges and plan details,,,Medium
KECS-20250615-09037,2025-06-15 04:19:27,Call Center,CUST-0132491,2547360****38,Kajiado,Ngong,Consumer,Prepaid,Mobile Money,Mobile Money,Charges dispute,Complaint,EN,"Hi KifaruTel, Charges dispute on my Mobile Money. Transaction ref: M445231.",Negative,-0.449,High,Resolved,8,27.38,MobileMoney,AG-86857,Raised reversal ticket,2,,Low
KECS-20240906-09038,2024-09-06 01:10:57,SMS/USSD,CUST-9630878,2547162****22,Tana River,Home,Consumer,Home 4G Router,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Daily 200MB (KES 20). ??",Negative,-0.340,Medium,Resolved,20,34.12,Tech-Network,AG-92138,Refreshed data balance; advised restart phone,1,,Low
KECS-20240211-09039,2024-02-11 02:15:52,Call Center,CUST-5380072,2547798****16,Nakuru,Gilgil,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M689735. ??",Negative,-0.342,High,Resolved,7,44.60,MobileMoney,AG-29079,Raised reversal ticket,1,-16,Low
KECS-20251010-09040,2025-10-10 07:55:30,SMS/USSD,CUST-4652177,2547282****14,Nairobi,Embakasi,Consumer,Prepaid,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Request Refund/Reversal,EN,Naomba reversal/refund. SIM & Registration: SIM not registered / SIM swap. Amount KES 5000. My number: 1979** (masked).,Negative,-0.862,Medium,Resolved,41,24.33,Care-General,AG-66331,Verified KYC documents; updated profile,2,,Low
KECS-20240929-09041,2024-09-29 14:59:15,SMS/USSD,CUST-1192014,2547813****02,Nairobi,Karen,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Daily 1GB (KES 50).",Negative,-0.523,Low,Escalated,39,8.52,Tech-Network,AG-42438,Refreshed data balance; advised restart phone,,,Medium
KECS-20241020-09042,2024-10-20 17:17:00,Call Center,CUST-5510487,2547304****59,Laikipia,Stage,Consumer,Home 4G Router,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M584669.",Negative,-0.877,Medium,Resolved,6,5.76,MobileMoney,AG-74378,Advised PIN reset,1,-7,Medium
KECS-20240329-09043,2024-03-29 23:42:48,Twitter/X,CUST-6901094,2547518****96,Uasin Gishu,Eldoret,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,SHENG,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: YouTube Pack (KES 50). hii vitu",Negative,-0.527,Low,Resolved,8,5.17,Tech-Network,AG-57537,Logged coverage complaint for optimization,1,-9,Low
KECS-20250223-09044,2025-02-23 10:18:00,Call Center,CUST-3562677,2547205****08,Kajiado,Kitengela,Consumer,Home 4G Router,Home Internet,Home Internet,Fiber down / no internet,Inquiry,EN,"Nauliza tu about Home Internet: Fiber down / no internet. Location: Kitengela, Kajiado.",Negative,-0.749,Medium,Resolved,4,15.17,Tech-Fiber,AG-72753,Remote line test; reset ONT/router,3,-64,Low
KECS-20250617-09045,2025-06-17 14:43:33,WhatsApp,CUST-7352623,2547118****62,Kericho,Stage,Consumer,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Request Refund/Reversal,SW,Naomba reversal/refund. SIM & Registration: Line blocked / SIM not working. Amount KES 10. My number: 0909** (masked). tafadhali,Negative,-0.708,High,Resolved,7,58.61,Care-General,AG-22855,Verified KYC documents; updated profile,2,-57,Medium
KECS-20240220-09046,2024-02-20 15:50:54,WhatsApp,CUST-4319891,2547575****97,Nairobi,Embakasi,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Content service charges,Complaint,EN,"Hi KifaruTel, Content service charges on my VAS/Subscriptions.",Negative,-0.661,Medium,Resolved,10,21.80,Billing,AG-88859,Stopped subscription; refunded charges,3,2,Low
KECS-20251119-09047,2025-11-19 09:10:37,Facebook,CUST-4679563,2547653****44,Machakos,Mlolongo,SME,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Report Fraud,EN,Please help! Fraud/scam on my line. SIM & Registration: Line blocked / SIM not working. Amount KES 100. My number: 5195** (masked). ...,Negative,-0.734,Medium,Resolved,26,38.17,Care-General,AG-04434,Guided SIM replacement process,4,-61,Medium
